Company Name;Company Code;HFM Entity Code;Currency;Dcoument Type;Debit/Credit indicator;Gross Value in Local Currency;Net Value in Local Currency;Gross Value in GBB;Net Value in GBB;Clearing Date;Document Date;Document Recipt Date;Due Date;Payment Date;Payment Terms Code;Payment Method Code;Trading Partner;Customer Code;Customer Name;SAP Reference Number;SAP Document Number
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      3300.00;                         3300;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101930;DS Smith Packaging Ghimbav S.R;PROGHI;0700000778
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     15900.00;                        15900;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;PROTIM;0700000779
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     54000.00;                        54000;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;PRSKRU;0700000780
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     97500.00;                        97500;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;PSIBRE;0700000781
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      9300.00;                         9300;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101648;DS Smith Slovenija d.o.o.;PSIRAK;0700000782
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                       330.00;                          330;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101744;DS Smith Packaging sp. z.o.o.;PSKILA;0700000783
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                     64800.00;                        64800;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101600;DS Smith Turpak Obaly, a.s.;PSKMAR;0700000784
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      1650.00;                         1650;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000100465;DS Smith Packaging Slovakia s.;PSKOBA;0700000785
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      2550.00;                         2550;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;PTRSIL;0700000786
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                      5400.00;                         5400;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101669;D S Smith Unijapapir;RHRZAG;0700000787
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;H;                       480.00;                          480;;;16/11/2021;16/11/2021;16/11/2021;16/11/2021;16/11/2021;;Bank Transfer;YES;0000101647;DS Smith Inos Papir Servis d.o;RRSBEL;0700000788
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      9200.00;                         9200;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101637;D S Smith Bulgaria S.A;ABGPAZ;0700000795
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     20300.00;                        20300;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AHRBEL;0700000796
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     25400.00;                        25400;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;PATKAL;0700000797
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4200.00;                         4200;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101214;DS Smith Packaging Austria Gmb;PATMAG;0700000798
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21500.00;                        21500;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;PBGPAZ;0700000799
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5300.00;                         5300;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101754;DS Smith Bulgaria SA;PBGRAZ;0700000800
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      6000.00;                         6000;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000100695;DS Smith Packag Czech Republic;PCZSSC;0700000801
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       600.00;                          600;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000100579;DS SMITH PACKAGING ESTONIA AS;PEETAL;0700000802
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       350.00;                          350;;;21/02/2022;25/11/2021;25/11/2021;15/01/2022;21/02/2022;HR30;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;PGRIER;0700000803
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     10000.00;                        10000;;;21/02/2022;25/11/2021;25/11/2021;15/01/2022;21/02/2022;HR30;Bank Transfer;YES;0000101459;DS Smith Hellas SA;PGRKOR;0700000804
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     16000.00;                        16000;;;21/02/2022;25/11/2021;25/11/2021;15/01/2022;21/02/2022;HR30;Bank Transfer;YES;0000101460;DS Smith Hellas SA;PGRTHE;0700000805
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     19000.00;                        19000;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101599;DS Smith Belišće Croatia D.O.O;PHRBEL;0700000806
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18300.00;                        18300;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101635;Bilokalnik-IPA d.d.;PHRCOP;0700000807
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21000.00;                        21000;;;21/02/2022;25/11/2021;25/11/2021;25/11/2021;21/02/2022;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;PHUFUS;0700000808
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5700.00;                         5700;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000100834;DS Smith Packaging Hungary Kft;PHUSSC;0700000809
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1600.00;                         1600;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000100737;DS Smith Packaging Lithuania U;PLTEUR;0700000810
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       100.00;                          100;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000100610;SIA DS Smith Packaging Latvia;PLVEUR;0700000811
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1000.00;                         1000;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101639;D S Smith AD Skopje;PMKSKO;0700000812
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      7400.00;                         7400;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101585;DS Smith Polska sp. z o.o.;PPLWAR;0700000813
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1100.00;                         1100;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101930;DS Smith Packaging Ghimbav S.R;PROGHI;0700000814
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5300.00;                         5300;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000100626;DS Smith Packaging Romania SRL;PROTIM;0700000815
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18300.00;                        18300;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;PRSKRU;0700000816
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     32500.00;                        32500;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101641;DS Smith Slovenija d.o.o.;PSIBRE;0700000817
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      3200.00;                         3200;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101648;DS Smith Slovenija d.o.o.;PSIRAK;0700000818
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       110.00;                          110;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101744;DS Smith Packaging sp. z.o.o.;PSKILA;0700000819
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     21700.00;                        21700;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101600;DS Smith Turpak Obaly, a.s.;PSKMAR;0700000820
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       550.00;                          550;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000100465;DS Smith Packaging Slovakia s.;PSKOBA;0700000821
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       850.00;                          850;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101711;DS Smith Ambalaj A.S.;PTRSIL;0700000822
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1800.00;                         1800;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101669;D S Smith Unijapapir;RHRZAG;0700000823
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       160.00;                          160;;;21/02/2022;25/11/2021;25/11/2021;15/12/2021;21/02/2022;GB06;Bank Transfer;YES;0000101647;DS Smith Inos Papir Servis d.o;RRSBEL;0700000824
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     24551.21;                     24551.21;;;30/12/2021;24/11/2021;26/11/2021;15/12/2021;30/12/2021;GB06;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0158;0700000825
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     34686.40;                      34686.4;;;30/12/2021;24/11/2021;26/11/2021;15/12/2021;30/12/2021;GB06;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0159;0700000826
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     26772.66;                     26772.66;;;30/12/2021;24/11/2021;26/11/2021;15/12/2021;30/12/2021;GB06;Bank Transfer;YES;0000102105;DS Smith Packaging Limited;AR0161;0700000828
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      6589.61;                      6589.61;;;30/12/2021;24/11/2021;26/11/2021;15/12/2021;30/12/2021;GB06;Bank Transfer;YES;0000102105;DS Smith Packaging Limited;AR0162;0700000829
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4579.61;                      3847.14;;;30/12/2021;30/11/2021;30/11/2021;15/12/2021;30/12/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0163;0700000830
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       353.14;                       353.14;;;30/12/2021;30/11/2021;30/11/2021;15/12/2021;30/12/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0164;0700000831
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       176.28;                        146.9;;;30/12/2021;30/11/2021;30/11/2021;15/12/2021;30/12/2021;GB06;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;AR0165;0700000832
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       625.00;                          625;;;31/12/2021;30/11/2021;30/11/2021;30/11/2021;31/12/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;;0700000836
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       625.00;                          625;;;31/12/2021;30/11/2021;30/11/2021;30/11/2021;31/12/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;;0700000837
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1500.00;                         1500;;;31/12/2021;30/11/2021;30/11/2021;15/12/2021;31/12/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700000838
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     11013.33;                     11013.33;;;31/12/2021;30/11/2021;30/11/2021;15/12/2021;31/12/2021;GB06;Bank Transfer;YES;0000101634;DS Smith Packaging d.o.o. Kruš;;0700000839
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      2793.48;                      2793.48;;;31/12/2021;30/11/2021;30/11/2021;31/12/2022;31/12/2021;;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;;0700000840
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     12706.67;                     12706.67;;;31/12/2021;30/11/2021;30/11/2021;15/12/2021;31/12/2021;GB06;Bank Transfer;YES;0000101639;D S Smith AD Skopje;;0700000841
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      8566.67;                      8566.67;;;05/10/2021;30/09/2020;30/09/2020;30/09/2020;05/10/2021;;Bank Transfer;YES;0000101749;DS Smith Omikron Kft;AR0064;0700000849
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4006.95;                      4006.95;;;26/05/2021;30/09/2020;30/09/2020;15/11/2020;26/05/2021;HR30;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AR0066;0700000851
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     13558.91;                     13558.91;;;31/01/2022;22/12/2021;22/12/2021;21/01/2022;31/01/2022;GB08;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0166;0700000872
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     11736.94;                     11736.94;;;31/01/2022;22/12/2021;22/12/2021;21/01/2022;31/01/2022;GB08;Bank Transfer;YES;0000101338;DS Smith Paper Ltd;AR0167;0700000873
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     17885.28;                     17885.28;;;31/01/2022;22/12/2021;22/12/2021;21/01/2022;31/01/2022;GB08;Bank Transfer;YES;0000102105;DS Smith Packaging Limited;AR0168;0700000874
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4060.78;                      4060.78;;;31/01/2022;22/12/2021;22/12/2021;21/01/2022;31/01/2022;GB08;Bank Transfer;YES;0000102105;DS Smith Packaging Limited;AR0169;0700000875
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    155407.31;                    155407.31;;;24/01/2022;22/12/2021;22/12/2021;21/01/2022;24/01/2022;GB08;Bank Transfer;YES;0000101459;DS Smith Hellas SA;AR0170;0700000876
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                    155407.31;                    155407.31;;;24/01/2022;22/12/2021;22/12/2021;21/01/2022;24/01/2022;GB08;Bank Transfer;YES;0000101460;DS Smith Hellas SA;AR0171;0700000877
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      8000.00;                         8000;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101637;D S Smith Bulgaria S.A;ABGPAZ;0700000878
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     17800.00;                        17800;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101644;DS Smith Belisce Croatia d.o.o;AHRBEL;0700000879
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     23200.00;                        23200;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101611;DS Smith Packaging Austria Gmb;PATKAL;0700000880
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4200.00;                         4200;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101214;DS Smith Packaging Austria Gmb;PATMAG;0700000881
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18600.00;                        18600;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101636;DS Smith Bulgaria S.A;PBGPAZ;0700000882
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      4000.00;                         4000;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101754;DS Smith Bulgaria SA;PBGRAZ;0700000883
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     11500.00;                        11500;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000100695;DS Smith Packag Czech Republic;PCZSSC;0700000884
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       600.00;                          600;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000100579;DS SMITH PACKAGING ESTONIA AS;PEETAL;0700000885
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       350.00;                          350;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101464;DS Smith Cretan Hellas SA;PGRIER;0700000886
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     10500.00;                        10500;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101459;DS Smith Hellas SA;PGRKOR;0700000887
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     16000.00;                        16000;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101460;DS Smith Hellas SA;PGRTHE;0700000888
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     16500.00;                        16500;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101599;DS Smith Belišće Croatia D.O.O;PHRBEL;0700000889
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     16000.00;                        16000;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000101635;Bilokalnik-IPA d.d.;PHRCOP;0700000890
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                     18300.00;                        18300;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000102146;DS Smith Packaging Hungary Kft;PHUFUS;0700000891
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      5000.00;                         5000;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000100834;DS Smith Packaging Hungary Kft;PHUSSC;0700000892
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                      1600.00;                         1600;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000100737;DS Smith Packaging Lithuania U;PLTEUR;0700000893
DSS Packaging SE GmbH;ATHL;CATHOL;EUR;SA;S;                       100.00;                          100;;;21/02/2022;22/12/2021;22/12/2021;21/01/2022;21/02/2022;GB08;Bank Transfer;YES;0000100610;SIA DS Smith Packaging Latvia;PLVEUR;0700000894
